,,,,P N   t r i p l e t s,,
,3;SG,xtyaH,nxtyaH,nxtyaH,xtyaH,
,1;PL;INCL,xtyanHanI,nxtyanHanI,nxtyanH,xtyanH,
,1;PL;EXCL,xtyaH waG,nxtyanH waG,nxtyanH waG,xtyanH waG,
,2;PL,xtyaH wanJ,nxtyanH wanJ,nxtyanH wanJ,xtyanH wanJ,
,3;PL,xtyaH renqJ,nxtyanH renqJ,nxtyanH renqJ,xtyanH renqJ,
,,,,,,
[82],lya14,peel off,tv,hl-mh-ls,hs-mh-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,lyanL,nlyanL,nlyanL,jlyanL,
,2;SG,lyaH,nlyaH,nlyaH,jlyaH,
,3;SG,lyaB,nlyaK,nlyaB,jlyaB,
,1;PL;INCL,lyanB,nlyanK,nlyanB,jlyanB,
,1;PL;EXCL,lyaBS waG,nlyaK waG,nlyaBS waG,jlyaBS waG,
,2;PL,lyaB wanS,nlyaE wanS,nlyaB wanS,jlyaB wanS,
,3;PL,lyaB renqS,nlyaE renqS,nlyaB renqI,jlyaB renqI,
,,,,,,
[83],naq14,washed hands,tv,hl-ms-ls,m-h-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,nanqL,nnanqL,nnyanqL,nyanqL,
,2;SG,naqH,nnaqE,nnyaqH,nyaqH,
,3;SG,naqB,nnaqC,nnyaqB,nyaqB,
,1;PL;INCL,naqB,nnaqCanE,nnyaqB,nyaqB,
,1;PL;EXCL,naqBS waG,nnaqC waG,nnyaqBS waG,nyaqBS waG,
,2;PL,naqB wanS,nnaqC wanE,nnyaqB wanS,nyaqB wanS,
,3;PL,naqB renqS,nnaqC renqE,nnyaqB renqS,nyaqB renqS,
,,,,,,
[84],sne14,sprinkled,tv,hl-ms-ls,hs-h-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,snenL,nsnenL,nsnenL,snenL,
,2;SG,sneH,nsneE,nsneH,sneH,
,3;SG,sneB,nsneK,nsneB,sneB,
,1;PL;INCL,sneB,nsneK,nsneB,sneB,
,1;PL;EXCL,sneBS waG,nsneK waG,nsneBS waG,sneBS waG,
,2;PL,sneB wanS,nsneE wanS,nsneB wanS,sneB wanS,
,3;PL,sneB renqS,nsneE renqS,nsneB renqS,sneB renqS,
,,,,,,
[84],sqwe14,divided up,tv,hl-ms-ls,hs-h-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,sqwenL,nsqwenL,nsqwenL,sqwenL,
,2;SG,sqweH,nsqweE,nsqweH,sqweH,
,3;SG,sqweB,nsqweK,nsqweB,sqweB,
,1;PL;INCL,sqwenB,nsqwenK,nsqwenB,sqwenB,
,1;PL;EXCL,sqweBS waG,nsqweK waG,nsqweBS waG,sqweBS waG,
,2;PL,sqweB wanS,nsqweE wanS,nsqweB wanS,sqweB wanS,
,3;PL,sqweB renqS,nsqweE renqS,nsqweB renqS,sqweB renqS,
,,,,,,
[84],xkwan14,sewed,tv,hl-ms-ls,hs-h-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,xkwanL,nxkwanL,nxkwanL,xkwanL,
,2;SG,xkwanH,nxkwanE,nxkwanH,xkwanH,
,3;SG,xkwanB,nxkwanK,nxkwanB,xkwanB,
,1;PL;INCL,xkwanB,nxkwanK,nxkwanB,xkwanB,
,1;PL;EXCL,xkwanBS waG,nxkwanK waG,nxkwanBS waG,xkwanBS waG,
,2;PL,xkwanB wanS,nxkwanE wanS,nxkwanB wanS,xkwanB wanS,
,3;PL,xkwanB renqS,nxkwanE renqS,nxkwanB renqS,xkwanB renqS,
,,,,,,
[84],xkwen14,answered,(intr/tr),hl-ms-ls,hs-h-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,xkwenL,nxkwenL,nxkwenL,xkwenL,
,2;SG,xkwenH,nxkwenE,nxkwenH,xkwenH,
,3;SG,xkwenB,nxkwenK,nxkwenB,xkwenB,
,1;PL;INCL,xkwenB,nxkwenK,nxkwenB,xkwenB,
,1;PL;EXCL,xkwenBS waG,nxkwenK waG,nxkwenBS waG,xkwenBS waG,
,2;PL,xkwenB wanS,nxkwenE wanS,nxkwenB wanS,xkwenB wanS,
,3;PL,xkwenB renqS,nxkwenE renqS,nxkwenB renqS,xkwenB renqS,
,,,,,,
[85],ntykwan14,tremble,(intr/tr),hl-ms-ls,lm-ms-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,ntykwanL,ntykwanL,ntykwanL,tykwanL,
,2;SG,ntykwanH,ntykwanH,ntykwaH,tykwanH,
,3;SG,ntykwanB,ntykwanF,ntykwanB,tykwanB,
,1;PL;INCL,ntykwanB,ntykwanCanE,ntykwanB,tykwanE,
,1;PL;EXCL,ntykwanBS waG,ntykwanF waG,ntykwanBS waG,tykwanBS waG,
,2;PL,ntykwanB wanS,ntykwanF wanJ,ntykwanB wanS,tykwanB wanS,
,3;PL,ntykwanB renqS,ntykwanF renqJ,ntykwanB renqS,tykwanB renqS,
,,,,,,
[86],kwa14,sat,iv,hl-ms-ls,hs-ms-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,kwanL,ntkwanL,ntykwanL,tykwanL,
,2;SG,kwaH,ntkwaH,ntykwaH,tykwaH,
,3;SG,kwaB,ntkwaK,ntykwaB,tykwaB,
,1;PL;INCL,kwanB,ntkwanK,ntykwanB,tykwanB,
,1;PL;EXCL,kwaBS waG,ntkwaK waG,ntykwaBS waG,tykwaBS waG,
,2;PL,kwaB wanS,ntkwaE wanS,ntykwaB wanS,tykwaB wanS,
,3;PL,kwaB renqS,ntkwaE renqS,ntykwaB renqS,tykwaB renqS,
,,,,,,
[86],ne14,confessed,tv,hl-ms-ls,hs-ms-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,nenL,nnenL,nninL,nninL,
,2;SG,neH,nneK,nniH,nniH,
,3;SG,neB,nneK,nniB,nniB,
,1;PL;INCL,nenB,nniK,nniB,nniB,
,1;PL;EXCL,niBS waG,nniK waG,nniBS waG,nniBS waG,
,2;PL,niB wanS,nniE wanS,nniB wanS,nniB wanS,
,3;PL,niB renqS,nniE renqS,nniB renqS,nniB renqS,
,,,,,,
[86],ntson14,warmed up,tv,hl-ms-ls,hs-ms-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,ntsonL,ntsonL,ntsonL,ktsonL,
,2;SG,ntsonH,ntsonH,ntsonH,ktsonH,
,3;SG,ntsonB,ntsonK,ntsonB,ktsonB,
,1;PL;INCL,ntsonB,ntsonK,ntsonB,ktsonB,
,1;PL;EXCL,ntsonBS waG,ntsonK waG,ntsonBS waG,ktsonBS waG,
,2;PL,ntsonB wanS,ntsonE wanS,ntsonB wanS,ktsonB wanS,
,3;PL,ntsonB renqS,ntsonE renqS,ntsonB renqS,ktsonB renqS,
,,,,,,
[86],nya14,trembled,iv,hl-ms-ls,hs-ms-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,nyanL,nnyanL,nnyanL,knyanL,
,2;SG,nyaH,nnyaH,nnyaH,knyaH,
,3;SG,nyaB,nnyaK,nnyaB,knyaB,
,1;PL;INCL,nyaB,nnyaK,nnyaB,knyaK,
,1;PL;EXCL,nyaBS waG,nyaK waG,nnyaBS waG,knyaK waG,
,2;PL,nyaB wanS,nyaE wanS,nnyaB wanS,knyaB wanS,
,3;PL,nyaB renqS,nyaE renqS,nnyaB renqS,knyaB renqS,
,,,,,,
[86],nya14,built,tv,hl-ms-ls,hs-ms-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,nyanL,nnyanL,nnyanL,knyanL,
,2;SG,nyaH,nnyaK,nnyaH,knyaH,
,3;SG,nyaB,nnyaK,nnyaB,knyaB,
,1;PL;INCL,nyaB,nnyaK,nnyaB,knyaK,
,1;PL;EXCL,nyaBS waG,nyaK waG,nnyaBS waG,knyaK waG,
,2;PL,nyaB wanS,nyaE wanS,nnyaB wanS,knyaB wanS,
,3;PL,nyaB renqS,nyaE renqS,nnyaB renqS,knyaB renqS,
,,,,,,
[86],nyi14,dug a hole,tv,hl-ms-ls,hs-ms-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,nyinL,nnyinL,nnyinL,nyinL,
,2;SG,nyiH,nnyiK,nnyiH,nyiH,
,3;SG,nyiB,nnyiC,nnyiB,nyiB,
,1;PL;INCL,nyiB,nnyiK,nyiB,knyiB,
,1;PL;EXCL,nyiBS waG,nnyiK waG,nyiBS waG,knyiBS waG,
,2;PL,nyiB wanS,nnyiE wanS,nyiB wanS,knyiB wanS,
,3;PL,nyiB renqS,nnyiE renqS,nyiB renqS,knyiB renqS,
,,,,,,
[86],qu14,showed,tv,hl-ms-ls,hs-ms-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,qonL,ntqonL,ntqonL,qonL,
,2;SG,quH,ntquH,ntquH,quH,
,3;SG,quB,ntquK,ntquB,quB,
,1;PL;INCL,qonB,ntqonK,ntqonB,qonB,
,1;PL;EXCL,quBS waG,ntquK waG,ntquB waG,quB waG,
,2;PL,quB wanS,ntquE wanS,ntquB wanS,quB wanS,
,3;PL,quB renqS,ntquE renqS,ntquB renqS,quB renqS,
,,,,,,
[86],slu14,spilled,tv,hl-ms-ls,hs-ms-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,slonL,nslonL,nslonL,slonL,
,2;SG,sluH,nsluH,nsluH,sluH,
,3;SG,sluB,nsluK,nsluB,sluB,
,1;PL;INCL,slonB,nslonK,nslonB,slonB,
,1;PL;EXCL,sluBS waG,nsluK waG,nsluBS waG,sluBS waG,
,2;PL,sluB wanS,nsluE wanS,nsluB wanS,sluB wanS,
,3;PL,sluB renqS,nsluE renqS,nsluB renqS,sluB renqS,
,,,,,,
[86],sqwa14,she put in,tv,hl-ms-ls,hs-ms-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,sqwanL,ntsqwanL,nsqwanL,sqwanL,
,2;SG,sqwaH,ntsqwaH,nsqwaH,sqwaH,
,3;SG,sqwaB,ntsqwaK,nsqwaB,sqwaB,
,1;PL;INCL,sqwanB,ntsqwanK,nsqwanB,sqwanB,
,1;PL;EXCL,sqwaBS waG,ntsqwaK waG,nsqwaBS waG,sqwaBS waG,
,2;PL,sqwaB wanS,ntsqwaE wanS,nsqwaB wanS,sqwaB wanS,
,3;PL,sqwaB renqS,ntsqwaE renqS,nsqwaB renqS,sqwaB renqS,
,,,,,,
[87],nton3,reproduced oneself,,lm-mh-l,mh-mh-mh,hl-lh-ls
,,CPL,PROG,HAB,POT,
,1;SG,ntonA,ntonI,ntyonL,ktonL,
,2;SG,ntonI,ntonI,ntyonG,ktonG,
,3;SG,ntonF,ntonI,ntyonB,ktonB,
,1;PL;INCL,ntonHnE,ntonHnE,ntyonB,ktonB,
,1;PL;EXCL,ntonC waG,ntonI waG,ntyonBS waG,ktonBS waG,
,2;PL,ntonC wanA,ntonI wanA,ntyonB wanS,ktonB wanS,
,3;PL,ntonC renqA,ntonI renqJ,ntyonB renqS,ktonB renqS,
,,,,,,
[88],lqa3,blew into,tv,lm-mh-ls,lm-mh-h,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,lqanL,ntqanE,nt/lyxqanL,qanL,
,2;SG,lqaI,ntqaI,nt/lyqaH,qaH,
,3;SG,lqaF,ntqaF,nt/lyqaB,qaB,
,1;PL;INCL,lqanCanE,ntqanCanE,nt/lyqanB,qanB,
,1;PL;EXCL,lqaF waG,ntqaF waG,nt/lyqaBS waG,qaBS waG,
,2;PL,lqaF wanJ,ntqaF wanJ,nt/lyqaB wanS,qaB wanS,
,3;PL,lqaF renqJ,ntqaF renqJ,nt/lyqaB renqS,qaB renqS,
,,,,,,
[89],nyi14,confessed,iv,hs-h-ls,m-h-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,nyinL,nnyinL,nnyinL,nyinL,
,2;SG,nyiH,nnyiE,nnyiH,nyiH,
,3;SG,nyiB,nnyiC,nnyiB,nyiB,
,1;PL;INCL,nyiB,nnyiK,nyiB,knyiB,
,1;PL;EXCL,nyiBS waG,nnyiK waG,nyiBS waG,knyiBS waG,
,2;PL,nyiB wanS,nnyiE wanS,nyiB wanS,knyiB wanS,
,3;PL,nyiB renqS,nnyiE renqS,nyiB renqS,knyiB renqS,
,,,,,,
[90],ntyinq3,closed eyes,tv,lm-ms-ls,m-h-m,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,ntyinqL,ntyinqL,ntyinqL,ktyinqL,
,2;SG,ntyinqE,ntyinqE,ntyinqH,ktyinqH,
,3;SG,ntyinqF,ntyinqF,ntyinqB,ktyinqB,
,1;PL;INCL,ntyinqCinE,ntyinqCinE,ntyinqB,ktyinqB,
,1;PL;EXCL,ntyinqF waG,ntyinqC waG,ntyinqBS waG,ktyinqBS waG,
,2;PL,ntyinqF wanJ,ntyinqC wanJ,ntyinqB wanS,ktyinqB wanS,
,3;PL,ntyinqF renqJ,ntyinqC renqE,ntyinqB renqS,ktyinqB renqS,
,,,,,,
[91],xne10,confessed,tv,hs-ms-ls,m-ms-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,xnenL,nxnenL,nxnenL,xnenL,
,2;SG,xneI,nxneI,nxneH,xneH,
,3;SG,xneK,nxneK,nxneB,xneB,
,1;PL;INCL,xneK,nxnenK,nxneB,xneB,
,1;PL;EXCL,xneK waG,nxneE waG,nxneBS waG,xneBS waG,
,2;PL,xneE wanS,nxneE wanE,nxneB wanS,xneB wanS,
,3;PL,xneE renqS,nxneE renqS,nxneB renqS,xneB renqS,
,,,,,,
[92],xtyiq10,untied,tv,hs-ms-ls,hs-ms-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,xtenqL,nxtenqL,nxtenqL,xtenqL,
,2;SG,xtyiqH,nxtyiqH,nxtyiqH,xtyiqH,
,3;SG,xtyiqK,nxtyiqK,nxtyiqB,xtyiqB,
,1;PL;INCL,xtenqK,nxtenqK,nxtenqB,xtenqB,
,1;PL;EXCL,xtyiqK waG,nxtyiqK waG,nxtyiqBS waG,xtyiqBS waG,
,2;PL,xtyiqE wanS,nxtyiqE wanS,nxtyiqB wanS,xtyiqB wanS,
,3;PL,xtyiqE renqS,nxtyiqE renqS,nxtyiqB renqS,xtyiqB renqS,
,,,,,,
[93],xqwa10,paid,tv,hs-ms-ls,hs-ms-ls,hs-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,xqwanL,nxqwanL,nxqwanL,xqwanL,
,2;SG,xqwaH,nxqwaH,nxqwaH,xqwaH,
,3;SG,xqwaK,nxqwaK,nxqwaK,xqwaK,
,1;PL;INCL,xqwanK,nxqwanK,nxqwanK,xqwanK,
,1;PL;EXCL,xqwaK waG,nxqwaK waG,nxqwaK waG,xqwaK waG,
,2;PL,xqwaE wanS,nxqwaE wanS,nxqwaE wanS,xqwaE wanS,
,3;PL,xqwaE renqS,nxqwaE renqS,nxqwaE renqS,xqwaE renqS,
,,,,,,
[94],xkonq42,closed it or covered it up or got dressed,tv,m-h-h,m-h-h,hl-h-ms
,,CPL,PROG,HAB,POT,
,1;SG,xkonqJ,nxkonqE,nxkonqL,xkonqJ,
,2;SG,xkonqI,nxkuqE,nxkonqH,xkonqG,
,3;SG,xkonqG,nxkuqI,nxkonqB,xkonqB,
,1;PL;INCL,xkonqGanG,nxkonqIonI,nxkonqB,xkonqB,
,1;PL;EXCL,xkonqG waG,nxkonqI waG,nxkonqBS waG,xkonqB waG,
,2;PL,xkonqG wanA,nxkonqI wanA,nxkonqB wanS,xkonqB wanS,
,3;PL,xkonqG renqA,nxkonqC renqA,nxkonqB renqS,xkonqB renqS,
,,,,,,
[95],ykuq2,wore it on,tv,m-h-h,m-h-h,hl-ms-ms
,,CPL,PROG,HAB,POT,
,1;SG,ykonqE,ntykonqE,ntykonqH,konqH,
,2;SG,ykuqE,ntykuqE,ntykuqH,kuqH,
,3;SG,ykuqC,ntykuqC,ntykuqB,kuqB,
,1;PL;INCL,ykonqConE,ntykonqConE,ntykonqB,konqB,
,1;PL;EXCL,ykuqC waG,ntykuqC waG,ntykuqBS waG,kuqBS waG,
,2;PL,ykuqC wanE,ntykuqC wanE,ntykuqB wanS,kuqB wanS,
,3;PL,ykuqC renqE,ntykuqC renqE,ntykuqB renqS,kuqB renqS,
,,,,,,
[95],yo2,ground,tv,m-h-h,m-h-h,hl-ms-ms
,,CPL,PROG,HAB,POT,
,1;SG,yonE,ndyonE,ndyonH,konH,
,2;SG,yoE,ndyoE,ndyoH,koH,
,3;SG,yoC,ndyoC,ndyoB,koB,
,1;PL;INCL,yonConE,ndyonConE,ndyonB,konB,
,1;PL;EXCL,yoC waG,ndyoC waG,ndyoBS waG,koBS waG,
,2;PL,yoC wanE,ndyoC wanE,ndyoB wanS,koB wanS,
,3;PL,yoC renqE,ndyoC renqE,ndyoB renqS,koB renqS,
,,,,,,
[95],yqo2,drank,tv,m-h-h,m-h-h,hl-ms-ms
,,CPL,PROG,HAB,POT,
,1;SG,yqonE,ntyqonE,ntyqonH,kqonH,
,2;SG,yqoE,ntyqoE,ntyqoH,kqoH,
,3;SG,yqoC,ntyqoC,ntyqoB,kqoB,
,1;PL;INCL,yqonConE,ntyqonConE,ntyqonB,kqonB,
,1;PL;EXCL,yqoC waG,ntyqoC waG,ntyqoBS waG,kqoBS waG,
,2;PL,yqoC wanE,ntyqoC wanE,ntyqoB wanS,kqoB wanS,
,3;PL,yqoC renqE,ntyqoC renqE,ntyqoB renqS,kqoB renqS,
